cell_id,old_valid_pixel_count,old_building_pixel_count,old_building_area_m2,old_building_density,old_open_pixel_fraction,old_dsm_mean_all_m,old_dsm_max_all_m,old_building_height_mean_m,old_building_height_max_m,old_building_height_p50_m,old_building_height_p90_m,v10_valid_pixel_count,v10_building_pixel_count,v10_building_area_m2,v10_building_density,v10_open_pixel_fraction,v10_dsm_mean_all_m,v10_dsm_max_all_m,v10_building_height_mean_m,v10_building_height_max_m,v10_building_height_p50_m,v10_building_height_p90_m,cell_area_m2,delta_building_area_m2,delta_building_density,delta_open_pixel_fraction,delta_building_height_mean_m,delta_building_height_max_m,delta_building_height_p50_m,delta_building_height_p90_m,lat,lon,land_use_hint,road_fraction,gvi_percent,tree_canopy_fraction,ndvi_mean,shade_fraction,svf,building_density,mean_building_height_m,max_building_height_m
TP_0807,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,14,56.0,0.005600000000073444,0.9944,0.084,15.0,15.0,15.0,15.0,15.0,9999.99999986885,56.0,0.005600000000073444,-0.005600000000000049,15.0,15.0,15.0,15.0,1.3504370415600575,103.86072475515752,residential,0.0549037222332052,17.40673424210649,0.0,0.4236891703842411,0.926045298576355,0.0643619298934936,0.0,18.82875176310155,13.2
TP_0808,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.000000036562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3504370312035692,103.86162331824028,transport,0.4824970394442289,4.903228237620456,0.0,0.2289606275026768,0.7147515416145325,0.233811005949974,0.0,19.25504063202177,6.6
TP_0809,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,491,1964.0,0.19639999999874963,0.8036,4.4916,36.0,22.869653767820775,36.0,15.0,36.0,10000.000000063665,1964.0,0.19639999999874963,-0.19640000000000002,22.869653767820775,36.0,15.0,36.0,1.3504370205128235,103.862521881316,residential,0.0,9.7353048564976,0.0,0.3363401079221689,0.4078989326953888,0.524879515171051,0.0,19.474316159698976,13.2
TP_0810,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,716,2864.0,0.28640000000194316,0.7136,10.2012,36.0,35.61871508379888,36.0,36.0,36.0,9999.999999932152,2864.0,0.28640000000194316,-0.2864,35.61871508379888,36.0,36.0,36.0,1.350437009487821,103.86342044438452,residential,0.0,7.132488525208441,0.0,0.278499745004632,0.1798657476902008,0.7588286995887756,0.0,19.37118824803621,13.2
TP_0811,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,754,3016.0,0.3015999999993691,0.6984,7.824,36.0,25.94164456233422,36.0,36.0,36.0,10000.000000020918,3016.0,0.3015999999993691,-0.3016,25.94164456233422,36.0,36.0,36.0,1.350436998128561,103.86431900744556,residential,0.0011641083663163,7.334657672410616,0.0,0.2829923927202359,0.2444954663515091,0.6994996666908264,0.0,19.081862037447458,13.2
TP_0812,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,405,1620.0,0.16200000000043907,0.838,2.43,15.0,15.0,15.0,15.0,15.0,9999.999999972897,1620.0,0.16200000000043907,-0.16200000000000003,15.0,15.0,15.0,15.0,1.3504369864350436,103.86521757049896,residential,0.1509715325531945,10.580821068239777,0.0,0.355129357071995,0.4387726485729217,0.5029659867286682,0.0,19.443487583229818,13.2
TP_0813,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,12,48.0,0.004800000000014668,0.9952,0.0192,4.0,4.0,4.0,4.0,4.0,9999.999999969441,48.0,0.004800000000014668,-0.0048000000000000265,4.0,4.0,4.0,4.0,1.3513415519277436,103.84005780531818,transport,0.4115977680882073,0.0,0.0,0.1046606821116228,0.4399921000003814,0.4962122142314911,0.0,15.64971832466476,6.6
TP_0814,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,825,3300.0,0.3299999999978931,0.6699999999999999,15.87,54.0,48.09090909090909,54.0,54.0,54.0,10000.000000063847,3300.0,0.3299999999978931,-0.33000000000000007,48.09090909090909,54.0,54.0,54.0,1.3513415492573857,103.8409563688329,residential,0.0,6.028937824679914,0.0,0.2539763961039981,0.2801360487937927,0.647563099861145,0.0,16.972980107206045,13.2
TP_0815,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,842,3368.0,0.3367999999991607,0.6632,4.248,15.0,12.612826603325416,15.0,12.0,15.0,10000.00000002492,3368.0,0.3367999999991607,-0.3368,12.612826603325416,15.0,12.0,15.0,1.351341546252546,103.84185493234574,commercial,0.0813431126952821,2.2014992126045616,0.0,0.1689222047245458,0.0302640013396739,0.9328717589378356,0.0,19.35819582319697,19.8
TP_0816,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,1257,5028.0,0.5028000000008048,0.4972,6.0336,12.0,12.0,12.0,12.0,12.0,9999.999999983993,5028.0,0.5028000000008048,-0.5028,12.0,12.0,12.0,12.0,1.3513415429132252,103.84275349585648,commercial,0.0796739819236006,1.9910819798927868,0.0,0.1642462662198397,0.0004434285510797,0.9786623120307922,0.0,19.545302610906248,19.8
TP_0817,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,481,1924.0,0.19240000000116542,0.8076,2.7156,15.0,14.114345114345115,15.0,15.0,15.0,9999.999999939428,1924.0,0.19240000000116542,-0.19240000000000002,14.114345114345115,15.0,15.0,15.0,1.351341539239423,103.84365205936489,transport,0.2583418337792738,10.744555685279476,0.0,0.3587679041173217,0.3603412210941314,0.5889286398887634,0.0,16.49320112295541,6.6
TP_0818,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,686,2744.0,0.2743999999990766,0.7256,4.0944,15.0,14.921282798833818,15.0,15.0,15.0,10000.000000033651,2744.0,0.2743999999990766,-0.2744,14.921282798833818,15.0,15.0,15.0,1.351341535231139,103.84455062287071,residential,0.1872139207962549,12.557617589890253,0.0,0.3990581686642278,0.2956560552120209,0.66468745470047,0.0,12.1723580956974,13.2
TP_0819,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,793,3172.0,0.3171999999959034,0.6828000000000001,4.758,15.0,15.0,15.0,15.0,15.0,10000.000000129148,3172.0,0.3171999999959034,-0.3171999999999999,15.0,15.0,15.0,15.0,1.351341530888375,103.84544918637378,residential,0.280879675829824,4.622354686207531,0.0,0.222718993026834,0.0093674296513199,0.970584750175476,0.0,9.36549735538808,13.2
TP_0820,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,1087,4348.0,0.434800000005647,0.5651999999999999,6.522,15.0,15.0,15.0,15.0,15.0,9999.999999870124,4348.0,0.434800000005647,-0.4348000000000001,15.0,15.0,15.0,15.0,1.3513415262111286,103.84634774987384,residential,0.3382883197990688,3.1192897912866635,0.0,0.1893175509174814,0.0,0.9823458790779114,0.0,9.31095378796337,13.2
TP_0821,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,736,2944.0,0.29440000000089966,0.7056,4.416,15.0,15.0,15.0,15.0,15.0,9999.999999969441,2944.0,0.29440000000089966,-0.2944,15.0,15.0,15.0,15.0,1.3513415211994015,103.84724631337068,residential,0.191916787254783,7.672447006405546,0.0,0.2904988223645677,0.2889491617679596,0.6774642467498779,0.0,10.606250324092018,13.2
TP_0822,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,400,1600.0,0.15999999999889405,0.84,2.4284,20.0,15.1775,20.0,12.0,20.0,10000.000000069122,1600.0,0.15999999999889405,-0.16000000000000003,15.1775,20.0,12.0,20.0,1.3513415158531927,103.84814487686404,transport,0.2857108595588861,4.880239617398773,0.0,0.2284497692755283,0.0930645763874054,0.8460448980331421,0.0,10.169924995899756,6.6
TP_0823,2500,57,228.0,0.022800000000267502,0.9772,0.4104,18.0,18.0,18.0,18.0,18.0,2500,538,2152.0,0.21520000000252484,0.7847999999999999,4.304,20.0,20.0,20.0,20.0,20.0,9999.999999882675,1924.0,0.19240000000225735,-0.19240000000000002,2.0,2.0,2.0,2.0,1.351341510172503,103.84904344035378,commercial,0.244946000709151,14.984178527686232,0.0,0.452981745059694,0.6702668070793152,0.2876423597335815,0.0234330758772871,6.844546172660881,21.423912158296
TP_0824,2500,154,616.0,0.061600000000132216,0.9384,1.1088,18.0,18.0,18.0,18.0,18.0,2500,326,1304.0,0.1304000000002799,0.8696,2.608,20.0,20.0,20.0,20.0,20.0,9999.999999978536,688.0,0.06880000000014769,-0.06879999999999997,2.0,2.0,2.0,2.0,1.351341504157332,103.8499420038396,transport,0.1417191333673753,13.62098061186656,0.0,0.4226884580414791,0.8069085478782654,0.1350914388895034,0.0618255663519509,4.214050917929315,10.8845117481902
TP_0825,2500,17,68.0,0.006799999999948421,0.9932,0.027879999351501466,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,2500,17,68.0,0.006799999999948421,0.9932,0.027879999351501466,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,10000.000000075852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35134149780768,103.85084056732131,commercial,0.1015057265032192,22.301321221405992,0.0,0.6155849160312442,0.9695709943771362,0.0302019249647855,0.0052054182049164,6.788307879633665,20.16073548160071
TP_0826,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.99999995889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3513414911235462,103.8517391307987,commercial,0.3424735234779579,19.25149288716766,0.0,0.5478109530481702,0.8181259036064148,0.1433177143335342,0.0,12.142198167954303,19.8
TP_0827,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,660,2640.0,0.2639999999986794,0.736,1.872,15.0,7.090909090909091,15.0,6.0,15.0,10000.000000050022,2640.0,0.2639999999986794,-0.264,7.090909090909091,15.0,6.0,15.0,1.3513414841049318,103.85263769427152,residential,0.423970154448581,2.759162476463654,0.0,0.1813147216991923,0.6916932463645935,0.262235164642334,0.0,16.30366045685375,13.2
TP_0828,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,1567,6268.0,0.6267999999994983,0.3732,15.4068,117.0,24.580089342693043,117.0,15.0,15.0,10000.000000008004,6268.0,0.6267999999994983,-0.6268,24.580089342693043,117.0,15.0,15.0,1.3513414767518357,103.85353625773956,residential,0.0,0.0,0.0,0.0444359192461687,0.969667673110962,0.0295457039028406,0.0,17.205262652029933,13.2
TP_0829,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,624,2496.0,0.2496000000009126,0.7504,3.426,15.0,13.725961538461538,15.0,15.0,15.0,9999.999999963438,2496.0,0.2496000000009126,-0.24960000000000004,13.725961538461538,15.0,15.0,15.0,1.351341469064259,103.85443482120256,residential,0.0,5.547757971976497,0.0,0.2432835104883666,0.9178419709205629,0.0715813115239143,0.0,15.885553847517436,13.2
TP_0830,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,35,140.0,0.013999999999826068,0.986,0.12,12.0,8.571428571428571,12.0,12.0,12.0,10000.000000124237,140.0,0.013999999999826068,-0.014000000000000012,8.571428571428571,12.0,12.0,12.0,1.3513414610422,103.85533338466036,water,0.0,3.165147071721256,0.0,0.1903366015938057,0.252200037240982,0.6998121738433838,0.0,14.53121774056654,3.3
TP_0831,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,82,328.0,0.03279999999995764,0.9672,0.2432,8.0,7.414634146341464,8.0,8.0,8.0,10000.000000012915,328.0,0.03279999999995764,-0.03280000000000005,7.414634146341464,8.0,8.0,8.0,1.3513414526856606,103.85623194811272,transport,0.0,0.0,0.0,0.0690487362306059,0.0,0.9788772463798524,0.0,14.108272523499544,6.6
TP_0832,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,188,752.0,0.07520000000080158,0.9248,0.3648,8.0,4.851063829787234,8.0,4.0,8.0,9999.999999893407,752.0,0.07520000000080158,-0.07520000000000004,4.851063829787234,8.0,4.0,8.0,1.3513414439946398,103.8571305115594,transport,0.1481714103502288,1.2274561248360485,0.0,0.1472768027741344,0.0738862827420234,0.884738564491272,0.0,14.10964336091916,6.6
TP_0833,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,736,2944.0,0.2944000000006051,0.7056,4.1328,18.0,14.03804347826087,18.0,12.0,18.0,9999.999999979445,2944.0,0.2944000000006051,-0.2944,14.03804347826087,18.0,12.0,18.0,1.3513414349691375,103.8580290750002,civic_institutional,0.146402979811458,11.1242266544023,0.0,0.3672050367644955,0.4774617552757263,0.4479289054870605,0.0,14.6497376480973,6.6
TP_0834,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,159,636.0,0.06360000000040722,0.9364,0.7632,12.0,12.0,12.0,12.0,12.0,9999.999999935972,636.0,0.06360000000040722,-0.06359999999999999,12.0,12.0,12.0,12.0,1.3513414256091547,103.85892763843484,residential,0.1776403400705992,14.715353683880966,0.0,0.4470078596417993,0.800277829170227,0.1724749058485031,0.0,15.981146125016052,13.2
TP_0835,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.000000103319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3513414159146908,103.85982620186316,residential,0.0207279148825744,32.605438987223074,0.0,0.4237526745382887,0.9700002074241638,0.0299238469451665,0.0,17.24316657202019,13.2
TP_0836,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,202,808.0,0.08080000000013081,0.9192,1.616,20.0,20.0,20.0,20.0,20.0,9999.999999983811,808.0,0.08080000000013081,-0.08079999999999998,20.0,20.0,20.0,20.0,1.3513414058857451,103.86072476528491,transport,0.3148847176756553,10.438788735713446,0.0,0.3338635885398058,0.910857915878296,0.0802046582102775,0.0,17.992455672573517,6.6
TP_0837,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,1612,6448.0,0.6447999999998358,0.35519999999999996,12.896,20.0,20.0,20.0,20.0,20.0,10000.000000002547,6448.0,0.6447999999998358,-0.6448,20.0,20.0,20.0,20.0,1.3513413955223188,103.86162332869988,commercial,0.0924621253374471,3.050597926601541,0.0,0.1877910650355898,0.1473845988512039,0.7744258046150208,0.0,18.2440418330902,19.8
TP_0838,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,121,484.0,0.04839999999990844,0.9516,0.5608,20.0,11.586776859504132,20.0,8.0,20.0,10000.000000018917,484.0,0.04839999999990844,-0.0484,11.586776859504132,20.0,8.0,20.0,1.351341384824411,103.86252189210784,transport,0.4215379879878453,5.888737167870371,0.0,0.2508608259526749,0.3600086271762848,0.5594162344932556,0.0,18.28288329297897,6.6
TP_0839,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,589,2356.0,0.2355999999989029,0.7644,3.4668,15.0,14.714770797962649,15.0,15.0,15.0,10000.000000046566,2356.0,0.2355999999989029,-0.23560000000000003,14.714770797962649,15.0,15.0,15.0,1.3513413737920228,103.8634204555086,residential,0.1406719371201707,4.3520532164653325,0.0,0.2167122936992296,0.2257606387138366,0.7178441286087036,0.0,18.19523138704256,13.2
TP_0840,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,344,1376.0,0.13760000000192726,0.8624,2.064,15.0,15.0,15.0,15.0,15.0,9999.999999859938,1376.0,0.13760000000192726,-0.13759999999999994,15.0,15.0,15.0,15.0,1.351341362425153,103.86431901890188,residential,0.2007301307570552,12.030127910597404,0.0,0.3873361757910534,0.6030629873275757,0.3353424966335296,0.0,17.983104090749396,13.2
TP_0841,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,687,2748.0,0.27479999999945015,0.7252000000000001,4.122,15.0,15.0,15.0,15.0,15.0,10000.000000020009,2748.0,0.27479999999945015,-0.27479999999999993,15.0,15.0,15.0,15.0,1.351341350723802,103.86521758228746,residential,0.0176514088299788,8.878269116797233,0.0,0.3172948692621607,0.3648863136768341,0.5560029745101929,0.0,17.734302381084433,13.2
TP_0842,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,154,616.0,0.061599999999510345,0.9384,4.2504,69.0,69.0,69.0,69.0,69.0,10000.00000007949,616.0,0.061599999999510345,-0.06159999999999999,69.0,69.0,69.0,69.0,1.3522459163444438,103.84005780780608,transport,0.279006696529487,2.6884158705753083,0.0,0.1797425749016735,0.2260377407073974,0.7341600656509399,0.0,13.395305471418071,6.6
TP_0843,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,247,988.0,0.09880000000100461,0.9012,1.482,15.0,15.0,15.0,15.0,15.0,9999.999999898318,988.0,0.09880000000100461,-0.0988,15.0,15.0,15.0,15.0,1.3522459136722975,103.84095637165323,residential,0.0145187675337709,6.592235432528233,0.0,0.2664941207228496,0.5751269459724426,0.3732865750789642,0.0,14.578996904928063,13.2
TP_0844,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,518,2072.0,0.20719999999866956,0.7928,2.7012,15.0,13.036679536679536,15.0,12.0,15.0,10000.00000006421,2072.0,0.20719999999866956,-0.20720000000000005,13.036679536679536,15.0,12.0,15.0,1.3522459106654463,103.84185493549856,residential,0.0224964198757605,6.749162337724605,0.0,0.269981385282769,0.5232458114624023,0.4216119050979614,0.0,16.958009260366424,13.2
TP_0845,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,706,2824.0,0.28239999999952226,0.7176,3.422,15.0,12.11756373937677,15.0,12.0,12.0,10000.000000016917,2824.0,0.28239999999952226,-0.2824,12.11756373937677,15.0,12.0,12.0,1.35224590732389,103.84275349934173,commercial,0.2362392148554521,6.672370889884465,0.0,0.2682749086640992,0.0534885749220848,0.9059558510780334,0.0,17.562775478548208,19.8
TP_0846,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,573,2292.0,0.22920000000210958,0.7708,3.4368,15.0,14.99476439790576,15.0,15.0,15.0,9999.99999990796,2292.0,0.22920000000210958,-0.22919999999999996,14.99476439790576,15.0,15.0,15.0,1.3522459036476284,103.84365206318256,residential,0.4055900941245755,8.087533588185886,0.0,0.299722968626353,0.0912908688187599,0.878037691116333,0.0,15.363714965294452,13.2
TP_0847,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,851,3404.0,0.340399999999839,0.6596,5.106,15.0,15.0,15.0,15.0,15.0,10000.00000000473,3404.0,0.340399999999839,-0.34040000000000004,15.0,15.0,15.0,15.0,1.3522458996366615,103.84455062702084,residential,0.2945109327445604,6.47959271967221,0.0,0.2639909493260491,0.0001662857102928,0.9876812696456908,0.0,11.919823157525345,13.2
TP_0848,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,817,3268.0,0.3267999999966949,0.6732,4.902,15.0,15.0,15.0,15.0,15.0,10000.000000101136,3268.0,0.3267999999966949,-0.3268,15.0,15.0,15.0,15.0,1.3522458952909897,103.84544919085636,residential,0.2393303009694224,5.402641644623408,0.0,0.2400587032138535,0.0,0.9928386807441713,0.0,9.562150807457698,13.2
TP_0849,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,674,2696.0,0.26960000000219697,0.7303999999999999,4.044,15.0,15.0,15.0,15.0,15.0,9999.99999991851,2696.0,0.26960000000219697,-0.26960000000000006,15.0,15.0,15.0,15.0,1.352245890610612,103.84634775468886,residential,0.3847999187900626,6.6277018616970205,0.0,0.2672822635932671,0.0,0.9928810596466064,0.0,9.424703702118228,13.2
TP_0850,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,822,3288.0,0.3287999999995634,0.6712,4.932,15.0,15.0,15.0,15.0,15.0,10000.000000013279,3288.0,0.3287999999995634,-0.3288,15.0,15.0,15.0,15.0,1.3522458855955295,103.84724631851816,residential,0.2147703732967142,4.695812339972094,0.0,0.2243513853327132,0.0200097151100635,0.9534817337989808,0.0,10.430842268790288,13.2
TP_0851,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,117,468.0,0.04680000000013706,0.9532,0.702,15.0,15.0,15.0,15.0,15.0,9999.999999970714,468.0,0.04680000000013706,-0.04679999999999995,15.0,15.0,15.0,15.0,1.3522458802457418,103.848144882344,transport,0.4199079155693768,11.080675256802875,0.0,0.3662372279289528,0.6706858277320862,0.3019986450672149,0.0,9.906609405791908,6.6
TP_0852,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.999999997635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.352245874561249,103.84904344616616,commercial,0.0518317189602087,23.199725723678,0.0,0.6355494605261776,0.9615196585655212,0.0358553901314735,0.0,6.649357608900992,19.8
TP_0853,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.000000020736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3522458685420509,103.84994200998445,commercial,0.191852774658898,16.91802472887279,0.0,0.495956105086062,0.665032148361206,0.2929150760173797,0.0,4.1924559365289,19.8
TP_0854,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,712,2848.0,0.2847999999987826,0.7152000000000001,19.2648,111.0,67.6432584269663,111.0,111.0,111.0,10000.000000042746,2848.0,0.2847999999987826,-0.28479999999999994,67.6432584269663,111.0,111.0,111.0,1.3522458621881477,103.85084057379858,residential,0.1454494382858594,10.593116006358215,0.0,0.3554025779190714,0.3239246010780334,0.6023249626159668,0.0,6.18003276022846,13.2
TP_0855,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,798,3192.0,0.3192000000023922,0.6808000000000001,40.6128,133.0,127.23308270676692,133.0,133.0,133.0,9999.999999925058,3192.0,0.3192000000023922,-0.31919999999999993,127.23308270676692,133.0,133.0,133.0,1.3522458554995391,103.8517391376084,residential,0.0636566618523133,7.0703683779365525,0.0,0.2771192972874789,0.2727085947990417,0.6513358354568481,0.0,10.801026834838686,13.2
TP_0856,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,468,1872.0,0.18719999999951648,0.8128,12.0572,133.0,64.40811965811966,133.0,108.0,133.0,10000.00000002583,1872.0,0.18719999999951648,-0.18720000000000003,64.40811965811966,133.0,108.0,133.0,1.352245848476226,103.85263770141368,residential,0.2987937276004604,3.662714642998704,0.0,0.2013936587333045,0.7452927231788635,0.2195997536182403,0.0,14.40740389927814,13.2
TP_0857,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,1725,6900.0,0.6900000000015564,0.31000000000000005,10.35,15.0,15.0,15.0,15.0,15.0,9999.999999977445,6900.0,0.6900000000015564,-0.69,15.0,15.0,15.0,15.0,1.3522458411182072,103.85353626521416,residential,0.0,5.337965406961661,0.0,0.2386214534880369,0.960688292980194,0.0371467880904674,0.0,15.034810655404325,13.2
TP_0858,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,111,444.0,0.04439999999970279,0.9556,0.666,15.0,15.0,15.0,15.0,15.0,10000.000000066939,444.0,0.04439999999970279,-0.044399999999999995,15.0,15.0,15.0,15.0,1.3522458334254834,103.85443482900962,water,0.0,13.52732109308663,0.0,0.4206071354019251,0.6278395652770996,0.3199508786201477,0.0,13.522906731125852,3.3
TP_0859,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.000000024193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3522458253980547,103.85533339279988,transport,0.0,0.0,0.0,0.0806815909848008,0.0581445805728435,0.9128692150115968,0.0,11.89846130175582,6.6
TP_0860,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,660,2640.0,0.2640000000006243,0.736,2.112,8.0,8.0,8.0,8.0,8.0,9999.999999976353,2640.0,0.2640000000006243,-0.264,8.0,8.0,8.0,8.0,1.3522458170359206,103.85623195658466,transport,0.0,0.9051235658353848,0.0,0.1401138570185641,0.037137147039175,0.9398245215415956,0.0,11.096574304627335,6.6
