source_path,dataset_label,tp,fp,fn,tn,precision,recall,f1,model,split_type,period,threshold,n,bias_pred_minus_obs,mae,rmse,p90_abs_error,station_id,station_name,bias,r2,cv_scheme,n_folds,n_features,wbgt_ge_31_precision,wbgt_ge_31_recall,wbgt_ge_31_f1,wbgt_ge_31_tp,wbgt_ge_31_fp,wbgt_ge_31_fn,wbgt_ge_33_precision,wbgt_ge_33_recall,wbgt_ge_33_f1,wbgt_ge_33_tp,wbgt_ge_33_fp,wbgt_ge_33_fn,dataset,operating_point,available,threshold_c,event_threshold_c,n_pos,n_pred_pos,score_threshold_c,recall_target,mae_delta_m2_minus_m1,mae_delta_m2_minus_m1b,mae_delta_m2_minus_m3,mae_delta_m2_minus_m4
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,apparent,,,95.0,-0.5891108316024236,0.7746543307821608,1.2957415441825406,2.4791361207168645,S148,Pasir Ris Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,apparent,,,95.0,-0.721742410549792,1.0041913694702749,1.5694444213102614,3.0850804830659637,S149,Tampines Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,apparent,,,95.0,-0.7450337071632067,1.0992860338228476,1.564954108190854,2.6664792007497518,S150,Evans Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,apparent,,,95.0,-1.1674185904358212,1.2784157470342845,2.125119197804721,4.420270112659068,S151,Outward Bound Singapore(Pulau ubin),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,apparent,,,95.0,-1.2103519558254128,1.262562384819384,1.7569387666860992,3.1744143932908653,S153,Bukit Batok Street 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,apparent,,,95.0,-1.03140458740436,1.1931895009141709,1.7807178903617955,3.1910646657044484,S180,Taman Jurong Greens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,apparent,,,95.0,-1.2638282235181562,1.2772722843258444,1.8207587670659144,3.3171690112013468,S184,Sengkang East Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,apparent,,,95.0,-1.0302968650579438,1.4270238570721605,2.161775951072211,4.073002960007535,S187,Bukit Timah(West),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-0.5732580125454311,0.8055396360808731,1.2061010806256964,2.2352604622360355,S124,Upper Changi Road North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-1.2209573463522176,1.4753645831965152,1.935332734506905,3.5502201482478197,S125,Woodlands Street 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-1.2650887979306755,1.5028916885007564,2.269899759445119,4.289732560462052,S126,Old Chua Chu Kang Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-1.668232071343258,1.668232071343258,2.345948715397981,4.254516343727143,S127,Stadium Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-1.4438282235181563,1.5438674520686295,2.438780249142495,4.474180050193691,S128,Bishan Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-1.3943106441243782,1.3967929640557288,2.057382465561601,3.577947451588685,S129,Bedok North Street 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-1.4713494966368907,1.4740024794072548,1.9767166600092108,3.532240223528439,S130,West Coast Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-1.3345435586932055,1.3345435586932055,1.8263527019894288,3.418611833453196,S132,Jurong West Street 93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-0.91784993422122,1.497486532785663,2.1223453259674243,3.7775376645012497,S135,Mandai Wildlife Reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-1.673201243954935,1.6753554917727247,2.143533310713692,3.5963558236477167,S137,Sakra Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-0.6328184564845749,1.4449284348926297,1.770879997434121,2.925252848357941,S139,Tuas Terminal Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-0.7008782716148867,1.0301380626918364,1.4645297517754463,2.5308163289489847,S140,Choa Chu Kang Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-1.224880855097104,1.312879540030106,2.0516681445897884,3.9704292872315374,S141,Yio Chu Kang Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,94.0,-1.91638857829481,1.917839281757014,2.848726190409379,5.213051889320602,S142,Sentosa Palawan Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-1.2558568799169645,1.2923232521522128,1.778893759226622,3.151857746637988,S143,Punggol North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-1.417705755553784,1.417705755553784,2.0337222320081847,3.444386389181165,S144,Upper Pickering Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-0.9999551973791144,1.0727559243006457,1.6249981312353785,3.1758654858883832,S145,MacRitchie Reservoir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-0.6256687663265766,1.198310294609663,1.5592566545479576,2.734968907601401,S146,Jalan Bahar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-1.301916281869574,1.3979353037443802,2.215407670805725,4.336111340733941,S147,Marina Barrage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-0.5891108316024236,0.7746543307821608,1.2957415441825406,2.4791361207168645,S148,Pasir Ris Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-0.721742410549792,1.0041913694702749,1.5694444213102614,3.0850804830659637,S149,Tampines Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-0.7450337071632067,1.0992860338228476,1.564954108190854,2.6664792007497518,S150,Evans Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-1.1674185904358212,1.2784157470342845,2.125119197804721,4.420270112659068,S151,Outward Bound Singapore(Pulau ubin),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-1.2103519558254128,1.262562384819384,1.7569387666860992,3.1744143932908653,S153,Bukit Batok Street 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-1.03140458740436,1.1931895009141709,1.7807178903617955,3.1910646657044484,S180,Taman Jurong Greens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-1.2638282235181562,1.2772722843258444,1.8207587670659144,3.3171690112013468,S184,Sengkang East Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M0_raw_proxy,LOSO,,,95.0,-1.0302968650579438,1.4270238570721605,2.161775951072211,4.073002960007535,S187,Bukit Timah(West),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,0.5671014991730232,1.0814064703334385,1.2031870918951988,1.8145743714495528,S124,Upper Changi Road North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,-0.0805978346337632,1.1486080422794789,1.5037526267941066,2.629708376920852,S125,Woodlands Street 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,-0.1247292862122214,1.6948779101673963,1.888796613221852,3.1493730487435974,S126,Old Chua Chu Kang Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,-0.5278725596248035,1.3805611595348233,1.7317986518715336,3.114156832008689,S127,Stadium Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,-0.3034687117997018,1.6617759568828618,1.9887439311337465,3.333820538475236,S128,Bishan Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,-0.2539511324059238,1.190509592185474,1.5340181273153342,2.4375879398702307,S129,Bedok North Street 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,-0.3309899849184367,1.1099026813584454,1.3609165230904667,2.3918807118099847,S130,West Coast Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,-0.1941840469747509,0.9432504228408428,1.2618498825589572,2.278252321734741,S132,Jurong West Street 93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,0.2225095774972345,1.7620482318470114,1.9265024508118,2.6371781527827958,S135,Mandai Wildlife Reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,-0.5328417322364806,1.1212927438720062,1.4418921467917194,2.4559963119292623,S137,Sakra Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,0.5075410552338795,1.6100694184299809,1.7300736080273214,2.501600280399662,S139,Tuas Terminal Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,0.439481240103568,1.259668010410199,1.3589557765492408,1.932213550741498,S140,Choa Chu Kang Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,-0.0845213433786496,1.3383988362687564,1.648075521275534,2.830069775513083,S141,Yio Chu Kang Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,94.0,-0.7760290665763558,1.714528129657983,2.2460892317708345,4.072692377602148,S142,Sentosa Palawan Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,-0.1154973681985099,1.0153012766085092,1.265158545733076,2.011498234919533,S143,Punggol North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,-0.2773462438353299,1.190470073842265,1.4842700046162736,2.3040268774627104,S144,Upper Pickering Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,0.1404043143393398,1.1230319425547093,1.288573591704435,2.035505974169929,S145,MacRitchie Reservoir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,0.5146907453918778,1.4144015774690255,1.51813256107216,1.9367352889200065,S146,Jalan Bahar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,-0.1615567701511193,1.512824408356403,1.7997626879256647,3.195751829015487,S147,Marina Barrage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,0.5512486801160308,1.1712056770143646,1.2789721203915754,1.670641891576613,S148,Pasir Ris Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,0.4186171011686623,1.319265776249338,1.4551577102797244,1.944720971347509,S149,Tampines Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,0.3953258045552474,1.3635351001803542,1.431882895938538,1.8134165032062448,S150,Evans Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,-0.0270590787173667,1.5003242384227535,1.775949783446608,3.2799106009406143,S151,Outward Bound Singapore(Pulau ubin),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,-0.0699924441069582,1.0297444544054055,1.2754532195051824,2.034054881572411,S153,Bukit Batok Street 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,0.1089549243140942,1.2962246884668505,1.4556895127973186,2.050705153985994,S180,Taman Jurong Greens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,-0.1234687117997019,1.0117513190081189,1.316489738691421,2.1768094994828924,S184,Sengkang East Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,apparent,,,95.0,0.1100626466605107,1.7090544085812254,1.903648449340333,2.93264344828908,S187,Bukit Timah(West),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,0.5889219294773719,1.0903643311952238,1.2136243680638112,1.8363948017539016,S124,Upper Changi Road North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,-0.0836990068857723,1.147465505134002,1.503922031022948,2.626607204668843,S125,Woodlands Street 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,-0.1295285094565157,1.6939180655185373,1.889119606070869,3.154172271987892,S126,Old Chua Chu Kang Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,-0.5481835734621289,1.3764989567673585,1.7380973395160952,3.1344678458460145,S127,Stadium Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,-0.3151453126992433,1.658948990349289,1.9905591507654927,3.345497139374777,S128,Bishan Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,-0.26372243964714,1.1875267720802605,1.5356659670824355,2.447359247111447,S129,Bedok North Street 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,-0.3437255250428789,1.1068193400651591,1.3640698843059105,2.404616251934427,S130,West Coast Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,-0.2016556891224218,0.9409696057641852,1.2630212583206988,2.285723963882412,S132,Jurong West Street 93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,0.2310711043754203,1.764121022564888,1.9275100612404463,2.628616625904609,S135,Mandai Wildlife Reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,-0.5533439455060075,1.1212965023629968,1.449593795997698,2.476498525198789,S137,Sakra Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,0.5270697714133944,1.6139751616658846,1.735903024475308,2.521128996579177,S139,Tuas Terminal Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,0.4563912108649454,1.264830001484725,1.3645182225123822,1.928831556589221,S140,Choa Chu Kang Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,-0.0877734809327065,1.337611476650406,1.6482455066816155,2.83332191306714,S141,Yio Chu Kang Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,94.0,-0.8055621565594246,1.7082444934913723,2.256463186711939,4.102225467585217,S142,Sentosa Palawan Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,-0.1199413738602595,1.014131801434365,1.2655719801513214,2.015942240581283,S143,Punggol North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,-0.2880177274984966,1.1872124630398249,1.4863010189687098,2.314698361125877,S144,Upper Pickering Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,0.145806667462968,1.1250222831792038,1.2891734227905975,2.0301036210463006,S145,MacRitchie Reservoir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,0.5344945610306907,1.41877926303129,1.5249604405907908,1.9565391045588192,S146,Jalan Bahar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,-0.1677730087758075,1.510795951542031,1.800331337654666,3.201968067640175,S147,Marina Barrage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,0.5724591396587706,1.1830388807592616,1.2882562027749431,1.6918523511193528,S148,Pasir Ris Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,0.4347242800309647,1.3262172955478055,1.4598728999622257,1.9286137924852065,S149,Tampines Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,0.4105368014903435,1.3678582256250658,1.4361568860371774,1.814160070726311,S150,Evans Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,-0.0281002340345595,1.49998449300346,1.775965952020426,3.280951756257807,S151,Outward Bound Singapore(Pulau ubin),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,-0.0726855515148797,1.028865650935452,1.275603842230452,2.0367479889803324,S153,Bukit Batok Street 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,0.1131471956019999,1.2973279177531414,1.4560092959896933,2.0465128826980883,S180,Taman Jurong Greens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,-0.1282194317757927,1.0099010385963785,1.316943784666314,2.181560219458983,S184,Sengkang East Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1_global_bias,LOSO,,,95.0,0.1142975399099036,1.7103471654678823,1.903897990995157,2.9284085550396872,S187,Bukit Timah(West),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1b_period_bias,apparent,,,95.0,0.5677479932023592,0.6642752120693837,0.938359407738116,1.5438308902410909,S124,Upper Changi Road North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1b_period_bias,apparent,,,95.0,-0.0799513406044272,0.8435454549093407,1.0906379469053742,1.765740404457808,S125,Woodlands Street 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1b_period_bias,apparent,,,95.0,-0.1240827921828853,0.6279123751880316,0.8486832022591082,1.6009684426316175,S126,Old Chua Chu Kang Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outputs/v09_beta_calibration/v09_beta_metrics_by_station.csv,v09_beta_calibration,,,,,,,,M1b_period_bias,apparent,,,95.0,-0.5272260655954675,0.6636585373392909,0.9393136447237052,1.760080108182406,S127,Stadium Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
