row_uid,validation_method,cv_scheme,fold,station_id,timestamp,date,hour_sgt,official_wbgt_c,wbgt_a_c,wbgt_a_model_id,m4_score,m7_score,wbgt_proxy_v09_c,ge31,ge33,exceedance_ge31_c,exceedance_ge33_c,source_path,row_id,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,shortwave_3h_mean,cloud_cover,precipitation,direct_radiation,diffuse_radiation,has_weather_match,weather_source_base,weather_source_relative_path,shortwave_bin,shortwave_3h_mean_bin,humidity_bin,wind_bin,temperature_bin,cloud_cover_bin,direct_radiation_bin,diffuse_radiation_bin,combined_radiation_hot_regime,hour_sin,hour_cos,radiation_hot_flag,shortwave_very_high_flag,shortwave_3h_very_high_flag
loso|S145|2026-05-09 18:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-09 18:00:00+08:00,2026-05-09,18,27.5,29.15184736639328,M4_inertia_ridge,29.15184736639328,28.46502391409328,26.614905700115333,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1019,28.5,79.0,1.1,239.0,262.73511904761904,5.0,0.0,121.0,118.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,high,low,low,high,low,high,high,radiation_hot,-1.0,-1.8369701987210297e-16,True,False,False
loso|S145|2026-05-09 19:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-09 19:00:00+08:00,2026-05-09,19,26.4,26.794230803756392,M4_inertia_ridge,26.794230803756392,27.34564242008294,26.25186891820942,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1020,27.5,86.0,0.4,80.0,214.95643939393932,100.0,0.0,47.0,33.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,high,mid,low,high,high,high,high,radiation_hot,-0.9659258262890684,0.2588190451025203,True,False,False
loso|S145|2026-05-09 20:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-09 20:00:00+08:00,2026-05-09,20,26.0,26.28573099708605,M4_inertia_ridge,26.28573099708605,26.66586988274212,26.357079511594023,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1021,27.8,85.0,1.8,0.0,133.83333333333334,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,high,mid,low,high,high,low,low,radiation_hot,-0.8660254037844386,0.5000000000000001,True,False,False
loso|S145|2026-05-09 21:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-09 21:00:00+08:00,2026-05-09,21,25.8,26.34112429412042,M4_inertia_ridge,26.34112429412042,26.5253242665862,26.065262189141475,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1022,27.0,90.0,3.1,0.0,56.54166666666667,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,mid,high,mid,mid,high,low,low,other,-0.7071067811865477,0.7071067811865474,False,False,False
loso|S145|2026-05-09 22:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-09 22:00:00+08:00,2026-05-09,22,25.8,26.295659588944577,M4_inertia_ridge,26.295659588944577,26.45842486667399,25.953098577472577,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1023,26.3,96.0,3.8,0.0,10.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,mid,very_high,mid,mid,high,low,low,other,-0.5000000000000004,0.8660254037844384,False,False,False
loso|S145|2026-05-09 23:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-09 23:00:00+08:00,2026-05-09,23,25.6,26.05589727753185,M4_inertia_ridge,26.05589727753185,26.234185644644583,25.634873186046967,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1024,25.6,100.0,5.6,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,very_high,high,low,high,low,low,other,-0.25881904510252157,0.9659258262890681,False,False,False
loso|S145|2026-05-10 00:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 00:00:00+08:00,2026-05-10,0,25.4,25.63779677974528,M4_inertia_ridge,25.63779677974528,25.659477983314908,25.132397706347025,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1025,25.1,100.0,4.3,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,very_high,high,low,high,low,low,other,0.0,1.0,False,False,False
loso|S145|2026-05-10 01:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 01:00:00+08:00,2026-05-10,1,25.5,25.55178059675485,M4_inertia_ridge,25.55178059675485,25.544347197879286,25.031902589025595,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1026,25.0,100.0,5.3,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,very_high,high,low,high,low,low,other,0.25881904510252074,0.9659258262890683,False,False,False
loso|S145|2026-05-10 02:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 02:00:00+08:00,2026-05-10,2,25.5,25.401903860554214,M4_inertia_ridge,25.401903860554214,25.376631684189324,24.730417193989823,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1027,24.7,100.0,5.7,0.0,0.0,99.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,very_high,high,low,mid,low,low,other,0.49999999999999994,0.8660254037844387,False,False,False
loso|S145|2026-05-10 03:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 03:00:00+08:00,2026-05-10,3,25.8,25.50434675983675,M4_inertia_ridge,25.50434675983675,25.422020215332594,24.83725419702196,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1028,24.9,99.0,4.4,0.0,0.0,89.0,0.1,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,very_high,high,low,low,low,low,other,0.7071067811865476,0.7071067811865476,False,False,False
loso|S145|2026-05-10 04:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 04:00:00+08:00,2026-05-10,4,25.7,25.57022373111235,M4_inertia_ridge,25.57022373111235,25.62360571124004,24.75432123916999,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1029,25.1,96.0,6.7,0.0,0.0,97.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,very_high,very_high,low,mid,low,low,other,0.8660254037844386,0.5000000000000001,False,False,False
loso|S145|2026-05-10 05:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 05:00:00+08:00,2026-05-10,5,25.5,25.3696526007468,M4_inertia_ridge,25.3696526007468,25.41005740970057,24.24861840749038,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1030,24.5,97.0,3.2,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,very_high,mid,low,high,low,low,other,0.9659258262890683,0.25881904510252074,False,False,False
loso|S145|2026-05-10 06:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 06:00:00+08:00,2026-05-10,6,25.5,25.45970344995991,M4_inertia_ridge,25.45970344995991,25.66057246403349,24.24205929115124,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1031,24.4,98.0,1.7,0.0,0.0,98.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,very_high,low,low,mid,low,low,other,1.0,6.123233995736766e-17,False,False,False
loso|S145|2026-05-10 07:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 07:00:00+08:00,2026-05-10,7,25.7,25.535254625457345,M4_inertia_ridge,25.535254625457345,25.86796397403121,24.034466591055,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1032,24.1,99.0,0.7,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,very_high,low,low,high,low,low,other,0.9659258262890683,-0.25881904510252063,False,False,False
loso|S145|2026-05-10 08:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 08:00:00+08:00,2026-05-10,8,26.7,27.186522598314227,M4_inertia_ridge,27.186522598314227,27.50777509645227,25.36348115495828,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1033,25.3,100.0,3.3,63.0,13.125,100.0,0.0,28.0,35.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,mid,very_high,mid,low,high,high,high,highradiation_not_hot,0.8660254037844387,-0.4999999999999998,False,False,False
loso|S145|2026-05-10 09:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 09:00:00+08:00,2026-05-10,9,29.0,29.09679022090471,M4_inertia_ridge,29.09679022090471,29.11743313360651,26.44668523002765,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1034,27.1,92.0,5.2,223.0,67.45833333333333,83.0,0.2,103.0,120.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,high,high,high,mid,low,high,high,highradiation_not_hot,0.7071067811865476,-0.7071067811865475,False,False,False
loso|S145|2026-05-10 10:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 10:00:00+08:00,2026-05-10,10,31.9,30.47539579396267,M4_inertia_ridge,30.47539579396267,30.514099731275387,27.39701675014416,True,False,0.8999999999999986,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1035,28.9,82.0,1.9,438.0,186.5833333333333,58.0,0.1,277.0,161.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,high,mid,low,very_high,low,very_high,very_high,radiation_hot,0.49999999999999994,-0.8660254037844387,True,True,False
loso|S145|2026-05-10 11:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 11:00:00+08:00,2026-05-10,11,32.2,30.88195567782073,M4_inertia_ridge,30.88195567782073,31.17637676021059,28.01556764435353,True,False,1.2000000000000028,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1036,30.7,71.0,2.9,634.0,360.2916666666667,73.0,0.0,480.0,154.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,high,low,mid,very_high,low,very_high,very_high,radiation_hot,0.258819045102521,-0.9659258262890682,True,True,False
loso|S145|2026-05-10 12:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 12:00:00+08:00,2026-05-10,12,33.3,31.093757480161777,M4_inertia_ridge,31.093757480161777,31.35577837150867,28.355717182516823,True,True,2.299999999999997,0.29999999999999716,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1037,31.8,65.0,5.1,766.0,544.7916666666666,77.0,0.0,604.0,162.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,high,very_high,low,very_high,very_high,radiation_hot,1.2246467991473532e-16,-1.0,True,True,True
loso|S145|2026-05-10 13:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 13:00:00+08:00,2026-05-10,13,32.9,31.27963320936737,M4_inertia_ridge,31.27963320936737,31.376329629513272,28.52486191348527,True,False,1.8999999999999986,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1038,32.6,60.0,6.3,889.0,706.625,57.0,0.0,745.0,144.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,very_high,very_high,low,very_high,very_high,radiation_hot,-0.2588190451025208,-0.9659258262890683,True,True,True
loso|S145|2026-05-10 14:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 14:00:00+08:00,2026-05-10,14,30.2,30.29234480172661,M4_inertia_ridge,30.29234480172661,30.06787818734865,27.937392420585702,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1039,32.7,55.0,8.3,817.0,801.125,70.0,0.0,599.0,218.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,very_high,very_high,low,very_high,very_high,radiation_hot,-0.4999999999999997,-0.8660254037844388,True,True,True
loso|S145|2026-05-10 15:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 15:00:00+08:00,2026-05-10,15,29.7,29.81099358763012,M4_inertia_ridge,29.81099358763012,29.462588259828816,27.613551657359544,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1040,32.5,54.0,8.4,774.0,825.6666666666666,28.0,0.0,587.0,187.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,very_high,very_high,low,very_high,very_high,radiation_hot,-0.7071067811865471,-0.7071067811865479,True,True,True
loso|S145|2026-05-10 16:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 16:00:00+08:00,2026-05-10,16,29.1,28.57922947247382,M4_inertia_ridge,28.57922947247382,28.62997836460859,27.313077669728223,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1041,32.2,54.0,7.7,659.0,778.75,66.0,0.0,512.0,147.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,very_high,very_high,low,very_high,very_high,radiation_hot,-0.8660254037844385,-0.5000000000000004,True,True,True
loso|S145|2026-05-10 17:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 17:00:00+08:00,2026-05-10,17,27.8,27.61970244056433,M4_inertia_ridge,27.61970244056433,27.91811450546627,27.386753590001195,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1042,32.0,56.0,4.0,500.0,683.9583333333334,84.0,0.0,387.0,113.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,mid,very_high,low,very_high,high,radiation_hot,-0.9659258262890683,-0.25881904510252063,True,True,True
loso|S145|2026-05-10 18:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 18:00:00+08:00,2026-05-10,18,26.6,27.08493263686584,M4_inertia_ridge,27.08493263686584,26.975857951425112,26.877025207827707,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1043,30.8,62.0,4.7,258.0,558.3333333333334,98.0,0.0,145.0,113.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,very_high,low,high,very_high,mid,high,high,radiation_hot,-1.0,-1.8369701987210297e-16,True,False,True
loso|S145|2026-05-10 19:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 19:00:00+08:00,2026-05-10,19,26.5,26.796702963376507,M4_inertia_ridge,26.796702963376507,26.733953030034343,25.67982141580248,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1044,27.5,81.0,11.0,68.0,431.875,97.0,0.0,28.0,40.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,very_high,mid,very_high,high,mid,high,high,radiation_hot,-0.9659258262890684,0.2588190451025203,True,False,True
loso|S145|2026-05-10 20:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 20:00:00+08:00,2026-05-10,20,26.2,25.92427727223555,M4_inertia_ridge,25.92427727223555,26.266119740113744,25.769913002082603,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1045,26.899999999999995,88.0,6.7,0.0,297.4166666666667,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,high,mid,very_high,mid,high,low,low,highradiation_not_hot,-0.8660254037844386,0.5000000000000001,False,False,False
loso|S145|2026-05-10 21:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 21:00:00+08:00,2026-05-10,21,26.2,25.761968713587056,M4_inertia_ridge,25.761968713587056,26.105700934826885,25.36165024122101,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1046,25.9,94.0,4.9,0.0,138.33333333333331,99.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,high,high,high,mid,mid,low,low,highradiation_not_hot,-0.7071067811865477,0.7071067811865474,False,False,False
loso|S145|2026-05-10 22:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 22:00:00+08:00,2026-05-10,22,26.3,25.786523033581407,M4_inertia_ridge,25.786523033581407,25.90309364747331,25.15391380973448,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1047,25.5,96.0,3.9,0.0,26.041666666666668,98.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,mid,very_high,mid,low,mid,low,low,other,-0.5000000000000004,0.8660254037844384,False,False,False
loso|S145|2026-05-10 23:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-10 23:00:00+08:00,2026-05-10,23,26.2,25.59465903042733,M4_inertia_ridge,25.59465903042733,25.47304849473444,24.854219393585463,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1048,25.2,96.0,2.5,0.0,0.0,98.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,very_high,low,low,mid,low,low,other,-0.25881904510252157,0.9659258262890681,False,False,False
loso|S145|2026-05-11 00:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-11 00:00:00+08:00,2026-05-11,0,25.9,25.41764415986424,M4_inertia_ridge,25.41764415986424,25.293791017104265,24.83725419702196,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1049,24.9,99.0,1.8,0.0,0.0,99.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,very_high,low,low,mid,low,low,other,0.0,1.0,False,False,False
loso|S145|2026-05-11 01:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-11 01:00:00+08:00,2026-05-11,1,25.7,25.3473650733688,M4_inertia_ridge,25.3473650733688,25.291099288774312,24.629922047896464,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1050,24.6,100.0,5.1,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,very_high,high,low,high,low,low,other,0.25881904510252074,0.9659258262890683,False,False,False
loso|S145|2026-05-11 02:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-11 02:00:00+08:00,2026-05-11,2,25.4,25.222186619956368,M4_inertia_ridge,25.222186619956368,25.12909935068897,24.43586045349025,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1051,24.625,99.25,4.55,0.0,0.0,98.5,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,very_high,high,low,mid,low,low,other,0.49999999999999994,0.8660254037844387,False,False,False
loso|S145|2026-05-11 03:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-11 03:00:00+08:00,2026-05-11,3,25.1,25.41304186775509,M4_inertia_ridge,25.41304186775509,25.47576488106729,24.730417193989823,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1052,24.7,100.0,5.449999999999999,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,very_high,high,low,high,low,low,other,0.7071067811865476,0.7071067811865476,False,False,False
loso|S145|2026-05-11 04:00:00+08:00,station_grouped_loso,loso,S145,S145,2026-05-11 04:00:00+08:00,2026-05-11,4,25.0,25.40493528796383,M4_inertia_ridge,25.40493528796383,25.437939227114928,24.52942689456677,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1053,24.5,100.0,3.7,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,very_high,mid,low,high,low,low,other,0.8660254037844386,0.5000000000000001,False,False,False
loso|S146|2026-05-07 02:00:00+08:00,station_grouped_loso,loso,S146,S146,2026-05-07 02:00:00+08:00,2026-05-07,2,24.4,25.460706429929,M4_inertia_ridge,25.460706429929,25.23904361667141,24.95889643299482,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1054,25.4,95.0,2.8,0.0,0.0,100.0,0.1,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,high,mid,low,high,low,low,other,0.49999999999999994,0.8660254037844387,False,False,False
loso|S146|2026-05-07 03:00:00+08:00,station_grouped_loso,loso,S146,S146,2026-05-07 03:00:00+08:00,2026-05-07,3,24.3,25.502528250733043,M4_inertia_ridge,25.502528250733043,25.337979064458843,24.95411754013844,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1055,25.3,96.0,2.7,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,very_high,mid,low,high,low,low,other,0.7071067811865476,0.7071067811865476,False,False,False
