prediction_source,validation_scheme,dataset_label,target_col,model,event_target,official_event_threshold_c,score_threshold_c,TP,FP,TN,FN,precision,recall,F1,specificity,false_alarm_ratio,miss_rate,critical_success_index,predicted_positive_count,official_positive_count,youden_J
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge32,32.0,34.0,0,0,2390,121,,0.0,0.0,1.0,,1.0,0.0,0,121,0.0
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge32,32.0,34.1,0,0,2390,121,,0.0,0.0,1.0,,1.0,0.0,0,121,0.0
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge32,32.0,34.2,0,0,2390,121,,0.0,0.0,1.0,,1.0,0.0,0,121,0.0
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge32,32.0,34.3,0,0,2390,121,,0.0,0.0,1.0,,1.0,0.0,0,121,0.0
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge32,32.0,34.4,0,0,2390,121,,0.0,0.0,1.0,,1.0,0.0,0,121,0.0
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge32,32.0,34.5,0,0,2390,121,,0.0,0.0,1.0,,1.0,0.0,0,121,0.0
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,27.0,23,1138,1350,0,0.019810508182601206,1.0,0.03885135135135135,0.542604501607717,0.9801894918173988,0.0,0.019810508182601206,1161,23,0.542604501607717
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,27.1,23,1094,1394,0,0.020590868397493287,1.0,0.04035087719298246,0.5602893890675241,0.9794091316025068,0.0,0.020590868397493287,1117,23,0.560289389067524
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,27.2,23,1062,1426,0,0.02119815668202765,1.0,0.04151624548736462,0.5731511254019293,0.9788018433179724,0.0,0.02119815668202765,1085,23,0.5731511254019293
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,27.3,23,1041,1447,0,0.021616541353383457,1.0,0.042318307267709285,0.5815916398713826,0.9783834586466166,0.0,0.021616541353383457,1064,23,0.5815916398713825
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,27.4,23,1021,1467,0,0.022030651340996167,1.0,0.043111527647610115,0.5896302250803859,0.9779693486590039,0.0,0.022030651340996167,1044,23,0.589630225080386
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,27.5,23,997,1491,0,0.022549019607843137,1.0,0.04410354745925216,0.5992765273311897,0.9774509803921568,0.0,0.022549019607843137,1020,23,0.5992765273311897
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,27.6,23,980,1508,0,0.022931206380857428,1.0,0.044834307992202733,0.6061093247588425,0.9770687936191426,0.0,0.022931206380857428,1003,23,0.6061093247588425
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,27.7,23,972,1516,0,0.023115577889447236,1.0,0.04518664047151277,0.6093247588424437,0.9768844221105528,0.0,0.023115577889447236,995,23,0.6093247588424437
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,27.8,23,958,1530,0,0.023445463812436288,1.0,0.04581673306772908,0.614951768488746,0.9765545361875637,0.0,0.023445463812436288,981,23,0.614951768488746
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,27.9,23,941,1547,0,0.023858921161825725,1.0,0.04660587639311044,0.6217845659163987,0.9761410788381742,0.0,0.023858921161825725,964,23,0.6217845659163987
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,28.0,23,905,1583,0,0.02478448275862069,1.0,0.048370136698212406,0.6362540192926045,0.9752155172413793,0.0,0.02478448275862069,928,23,0.6362540192926045
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,28.1,23,881,1607,0,0.025442477876106196,1.0,0.04962243797195254,0.6459003215434084,0.9745575221238938,0.0,0.025442477876106196,904,23,0.6459003215434085
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,28.2,23,846,1642,0,0.026467203682393557,1.0,0.051569506726457395,0.659967845659164,0.9735327963176065,0.0,0.026467203682393557,869,23,0.659967845659164
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,28.3,23,816,1672,0,0.027413587604290822,1.0,0.05336426914153132,0.6720257234726688,0.9725864123957092,0.0,0.027413587604290822,839,23,0.6720257234726688
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,28.4,23,801,1687,0,0.027912621359223302,1.0,0.05430932703659976,0.6780546623794212,0.9720873786407767,0.0,0.027912621359223302,824,23,0.6780546623794212
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,28.5,23,784,1704,0,0.028500619578686492,1.0,0.05542168674698795,0.684887459807074,0.9714993804213135,0.0,0.028500619578686492,807,23,0.684887459807074
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,28.6,23,750,1738,0,0.029754204398447608,1.0,0.0577889447236181,0.6985530546623794,0.9702457956015524,0.0,0.029754204398447608,773,23,0.6985530546623795
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,28.7,23,735,1753,0,0.030343007915567283,1.0,0.058898847631242,0.7045819935691319,0.9696569920844327,0.0,0.030343007915567283,758,23,0.704581993569132
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,28.8,23,729,1759,0,0.030585106382978722,1.0,0.059354838709677414,0.7069935691318328,0.9694148936170213,0.0,0.030585106382978722,752,23,0.7069935691318328
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,28.9,23,702,1786,0,0.031724137931034485,1.0,0.06149732620320856,0.7178456591639871,0.9682758620689655,0.0,0.031724137931034485,725,23,0.717845659163987
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,29.0,23,660,1828,0,0.03367496339677892,1.0,0.06515580736543909,0.7347266881028939,0.9663250366032211,0.0,0.03367496339677892,683,23,0.734726688102894
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,29.1,23,646,1842,0,0.0343796711509716,1.0,0.06647398843930635,0.7403536977491961,0.9656203288490284,0.0,0.0343796711509716,669,23,0.740353697749196
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,29.2,23,627,1861,0,0.03538461538461538,1.0,0.06835066864784546,0.7479903536977492,0.9646153846153847,0.0,0.03538461538461538,650,23,0.7479903536977492
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,29.3,23,601,1887,0,0.03685897435897436,1.0,0.07109737248840803,0.7584405144694534,0.9631410256410257,0.0,0.03685897435897436,624,23,0.7584405144694535
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,29.4,23,572,1916,0,0.03865546218487395,1.0,0.07443365695792879,0.770096463022508,0.9613445378151261,0.0,0.03865546218487395,595,23,0.770096463022508
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,29.5,23,557,1931,0,0.039655172413793106,1.0,0.07628524046434496,0.7761254019292605,0.9603448275862069,0.0,0.039655172413793106,580,23,0.7761254019292605
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,29.6,23,535,1953,0,0.04121863799283154,1.0,0.07917383820998278,0.784967845659164,0.9587813620071685,0.0,0.04121863799283154,558,23,0.784967845659164
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,29.7,23,522,1966,0,0.04220183486238532,1.0,0.08098591549295775,0.7901929260450161,0.9577981651376147,0.0,0.04220183486238532,545,23,0.790192926045016
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,29.8,23,499,1989,0,0.044061302681992334,1.0,0.08440366972477065,0.7994372990353698,0.9559386973180076,0.0,0.044061302681992334,522,23,0.7994372990353698
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,29.9,23,482,2006,0,0.04554455445544554,1.0,0.08712121212121211,0.8062700964630225,0.9544554455445544,0.0,0.04554455445544554,505,23,0.8062700964630225
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,30.0,22,438,2050,1,0.04782608695652174,0.9565217391304348,0.09109730848861285,0.8239549839228296,0.9521739130434783,0.043478260869565216,0.04772234273318872,460,23,0.7804767230532645
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,30.1,21,388,2100,2,0.05134474327628362,0.9130434782608695,0.09722222222222222,0.8440514469453376,0.9486552567237164,0.08695652173913043,0.051094890510948905,409,23,0.7570949252062071
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,30.2,19,345,2143,4,0.0521978021978022,0.8260869565217391,0.09819121447028424,0.8613344051446945,0.9478021978021978,0.17391304347826086,0.051630434782608696,364,23,0.6874213616664338
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,30.3,18,319,2169,5,0.05341246290801187,0.782608695652174,0.1,0.8717845659163987,0.9465875370919882,0.21739130434782608,0.05263157894736842,337,23,0.6543932615685728
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,30.4,18,309,2179,5,0.05504587155963303,0.782608695652174,0.10285714285714287,0.8758038585209004,0.944954128440367,0.21739130434782608,0.05421686746987952,327,23,0.6584125541730743
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,30.5,16,283,2205,7,0.05351170568561873,0.6956521739130435,0.09937888198757765,0.8862540192926045,0.9464882943143813,0.30434782608695654,0.05228758169934641,299,23,0.581906193205648
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,30.6,15,245,2243,8,0.057692307692307696,0.6521739130434783,0.10600706713780919,0.9015273311897106,0.9423076923076923,0.34782608695652173,0.055970149253731345,260,23,0.553701244233189
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,30.7,13,218,2270,10,0.05627705627705628,0.5652173913043478,0.10236220472440945,0.912379421221865,0.9437229437229437,0.43478260869565216,0.05394190871369295,231,23,0.47759681252621267
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,30.8,13,176,2312,10,0.06878306878306878,0.5652173913043478,0.12264150943396226,0.9292604501607717,0.9312169312169312,0.43478260869565216,0.06532663316582915,189,23,0.49447784146511964
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,30.9,7,148,2340,16,0.04516129032258064,0.30434782608695654,0.07865168539325841,0.9405144694533762,0.9548387096774194,0.6956521739130435,0.04093567251461988,155,23,0.24486229554033279
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,31.0,7,127,2361,16,0.05223880597014925,0.30434782608695654,0.089171974522293,0.9489549839228296,0.9477611940298507,0.6956521739130435,0.04666666666666667,134,23,0.25330281000978605
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,31.1,5,96,2392,18,0.04950495049504951,0.21739130434782608,0.08064516129032258,0.9614147909967846,0.9504950495049505,0.782608695652174,0.04201680672268908,101,23,0.17880609534461067
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,31.2,3,68,2420,20,0.04225352112676056,0.13043478260869565,0.06382978723404255,0.9726688102893891,0.9577464788732394,0.8695652173913043,0.03296703296703297,71,23,0.1031035928980848
